date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:12:50	9658/9658	---M--	200	added ('OK')	text/html	etag:%225cbec64f-25ba%22	http://ninja.allexample.com/MigrationEngine.html	D:/webdownload/ninja/ninja.allexample.com/MigrationEngine.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:50	19368/19368	---M--	200	added ('OK')	text/html	etag:%225cbec64f-4ba8%22	http://ninja.allexample.com/MigrationEngineFlyway.html	D:/webdownload/ninja/ninja.allexample.com/MigrationEngineFlyway.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:51	20674/20674	---M--	200	added ('OK')	text/html	etag:%225cbec64f-50c2%22	http://ninja.allexample.com/MigrationEngineProvider.html	D:/webdownload/ninja/ninja.allexample.com/MigrationEngineProvider.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:52	19141/19141	---M--	200	added ('OK')	text/html	etag:%225cbec64f-4ac5%22	http://ninja.allexample.com/MigrationInitializer.html	D:/webdownload/ninja/ninja.allexample.com/MigrationInitializer.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:53	34216/34216	---M--	200	added ('OK')	text/html	etag:%225cbec64f-85a8%22	http://ninja.allexample.com/MimeTypes.html	D:/webdownload/ninja/ninja.allexample.com/MimeTypes.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:54	31018/31018	---M--	200	added ('OK')	text/html	etag:%225cbec64f-792a%22	http://ninja.allexample.com/Ninja.html	D:/webdownload/ninja/ninja.allexample.com/Ninja.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:55	20687/20687	---M--	200	added ('OK')	text/html	etag:%225cbec64e-50cf%22	http://ninja.allexample.com/NinjaBaseDirectoryResolver.html	D:/webdownload/ninja/ninja.allexample.com/NinjaBaseDirectoryResolver.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:55	18828/18828	---M--	200	added ('OK')	text/html	etag:%225cbec64e-498c%22	http://ninja.allexample.com/NinjaBaseModule.html	D:/webdownload/ninja/ninja.allexample.com/NinjaBaseModule.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:56	71563/71563	---M--	200	added ('OK')	text/html	etag:%225cbec64e-1178b%22	http://ninja.allexample.com/NinjaCache.html	D:/webdownload/ninja/ninja.allexample.com/NinjaCache.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:57	25581/25581	---M--	200	added ('OK')	text/html	etag:%225cbec64e-63ed%22	http://ninja.allexample.com/NinjaClassicModule.html	D:/webdownload/ninja/ninja.allexample.com/NinjaClassicModule.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:57	33770/33770	---M--	200	added ('OK')	text/html	etag:%225cbec64e-83ea%22	http://ninja.allexample.com/NinjaConsole.html	D:/webdownload/ninja/ninja.allexample.com/NinjaConsole.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:59	22885/22885	---M--	200	added ('OK')	text/html	etag:%225cbec64e-5965%22	http://ninja.allexample.com/NinjaConsole.ConsoleBootstrap.html	D:/webdownload/ninja/ninja.allexample.com/NinjaConsole.ConsoleBootstrap.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:12:59	131736/131736	---M--	200	added ('OK')	text/html	etag:%225cbec64e-20298%22	http://ninja.allexample.com/NinjaConstant.html	D:/webdownload/ninja/ninja.allexample.com/NinjaConstant.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:01	67153/67153	---M--	200	added ('OK')	text/html	etag:%225cbec64d-10651%22	http://ninja.allexample.com/NinjaDefault.html	D:/webdownload/ninja/ninja.allexample.com/NinjaDefault.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:03	32827/32827	---M--	200	added ('OK')	text/html	etag:%225cbec64d-803b%22	http://ninja.allexample.com/NinjaException.html	D:/webdownload/ninja/ninja.allexample.com/NinjaException.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:04	30713/30713	---M--	200	added ('OK')	text/html	etag:%225cbec64d-77f9%22	http://ninja.allexample.com/NinjaMode.html	D:/webdownload/ninja/ninja.allexample.com/NinjaMode.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:05	21230/21230	---M--	200	added ('OK')	text/html	etag:%225cbec64d-52ee%22	http://ninja.allexample.com/NinjaModeHelper.html	D:/webdownload/ninja/ninja.allexample.com/NinjaModeHelper.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:06	55394/55394	---M--	200	added ('OK')	text/html	etag:%225cbec64d-d862%22	http://ninja.allexample.com/NinjaProperties.html	D:/webdownload/ninja/ninja.allexample.com/NinjaProperties.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:07	75393/75393	---M--	200	added ('OK')	text/html	etag:%225cbec64d-12681%22	http://ninja.allexample.com/NinjaPropertiesImpl.html	D:/webdownload/ninja/ninja.allexample.com/NinjaPropertiesImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:09	21012/21012	---M--	200	added ('OK')	text/html	etag:%225cbec64d-5214%22	http://ninja.allexample.com/NinjaPropertiesImplTool.html	D:/webdownload/ninja/ninja.allexample.com/NinjaPropertiesImplTool.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:10	19516/19516	---M--	200	added ('OK')	text/html	etag:%225cbec64c-4c3c%22	http://ninja.allexample.com/NoFileItemProvider.html	D:/webdownload/ninja/ninja.allexample.com/NoFileItemProvider.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:11	16739/16739	---M--	200	added ('OK')	text/html	etag:%225cbec64c-4163%22	http://ninja.allexample.com/NoHttpBody.html	D:/webdownload/ninja/ninja.allexample.com/NoHttpBody.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:11	21820/21820	---M--	200	added ('OK')	text/html	etag:%225cbec64c-553c%22	http://ninja.allexample.com/NumberValue.html	D:/webdownload/ninja/ninja.allexample.com/NumberValue.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:12	18742/18742	---M--	200	added ('OK')	text/html	etag:%225cbec64c-4936%22	http://ninja.allexample.com/ObjectMapperProvider.html	D:/webdownload/ninja/ninja.allexample.com/ObjectMapperProvider.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:12	41169/41169	---M--	200	added ('OK')	text/html	etag:%225cbec64c-a0d1%22	http://ninja.allexample.com/OverlayedNinjaProperties.html	D:/webdownload/ninja/ninja.allexample.com/OverlayedNinjaProperties.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:14	13088/13088	---M--	200	added ('OK')	text/html	etag:%225cbec646-3320%22	http://ninja.allexample.com/Param.html	D:/webdownload/ninja/ninja.allexample.com/Param.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:14	19444/19444	---M--	200	added ('OK')	text/html	etag:%225cbec646-4bf4%22	http://ninja.allexample.com/ParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:15	46512/46512	---M--	200	added ('OK')	text/html	etag:%225cbec644-b5b0%22	http://ninja.allexample.com/ParamParsers.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:16	27610/27610	---M--	200	added ('OK')	text/html	etag:%225cbec646-6bda%22	http://ninja.allexample.com/ParamParsers.ArrayParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.ArrayParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:17	29168/29168	---M--	200	added ('OK')	text/html	etag:%225cbec645-71f0%22	http://ninja.allexample.com/ParamParsers.BooleanParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.BooleanParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:18	29004/29004	---M--	200	added ('OK')	text/html	etag:%225cbec645-714c%22	http://ninja.allexample.com/ParamParsers.ByteParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.ByteParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:19	29288/29288	---M--	200	added ('OK')	text/html	etag:%225cbec645-7268%22	http://ninja.allexample.com/ParamParsers.CharacterParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.CharacterParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:20	28825/28825	---M--	200	added ('OK')	text/html	etag:%225cbec645-7099%22	http://ninja.allexample.com/ParamParsers.CsvParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.CsvParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:21	28976/28976	---M--	200	added ('OK')	text/html	etag:%225cbec645-7130%22	http://ninja.allexample.com/ParamParsers.DateParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.DateParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:22	29128/29128	---M--	200	added ('OK')	text/html	etag:%225cbec645-71c8%22	http://ninja.allexample.com/ParamParsers.DoubleParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.DoubleParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:23	29262/29262	---M--	200	added ('OK')	text/html	etag:%225cbec645-724e%22	http://ninja.allexample.com/ParamParsers.EmptyStringParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.EmptyStringParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:24	29092/29092	---M--	200	added ('OK')	text/html	etag:%225cbec645-71a4%22	http://ninja.allexample.com/ParamParsers.FloatParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.FloatParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:25	30654/30654	---M--	200	added ('OK')	text/html	etag:%225cbec644-77be%22	http://ninja.allexample.com/ParamParsers.GenericEnumParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.GenericEnumParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:26	29192/29192	---M--	200	added ('OK')	text/html	etag:%225cbec644-7208%22	http://ninja.allexample.com/ParamParsers.IntegerParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.IntegerParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:27	26593/26593	---M--	200	added ('OK')	text/html	etag:%225cbec644-67e1%22	http://ninja.allexample.com/ParamParsers.ListParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.ListParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:28	29020/29020	---M--	200	added ('OK')	text/html	etag:%225cbec644-715c%22	http://ninja.allexample.com/ParamParsers.LongParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.LongParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:29	29470/29470	---M--	200	added ('OK')	text/html	etag:%225cbec644-731e%22	http://ninja.allexample.com/ParamParsers.PrimitiveBooleanParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveBooleanParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:30	29346/29346	---M--	200	added ('OK')	text/html	etag:%225cbec644-72a2%22	http://ninja.allexample.com/ParamParsers.PrimitiveByteParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveByteParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:31	29642/29642	---M--	200	added ('OK')	text/html	etag:%225cbec643-73ca%22	http://ninja.allexample.com/ParamParsers.PrimitiveCharacterParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveCharacterParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:32	29466/29466	---M--	200	added ('OK')	text/html	etag:%225cbec643-731a%22	http://ninja.allexample.com/ParamParsers.PrimitiveDoubleParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveDoubleParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:33	29398/29398	---M--	200	added ('OK')	text/html	etag:%225cbec643-72d6%22	http://ninja.allexample.com/ParamParsers.PrimitiveFloatParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveFloatParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:34	29510/29510	---M--	200	added ('OK')	text/html	etag:%225cbec643-7346%22	http://ninja.allexample.com/ParamParsers.PrimitiveIntegerParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveIntegerParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:35	29330/29330	---M--	200	added ('OK')	text/html	etag:%225cbec643-7292%22	http://ninja.allexample.com/ParamParsers.PrimitiveLongParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveLongParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:36	29346/29346	---M--	200	added ('OK')	text/html	etag:%225cbec643-72a2%22	http://ninja.allexample.com/ParamParsers.PrimitiveShortParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.PrimitiveShortParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:37	29084/29084	---M--	200	added ('OK')	text/html	etag:%225cbec643-719c%22	http://ninja.allexample.com/ParamParsers.ShortParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.ShortParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:38	29104/29104	---M--	200	added ('OK')	text/html	etag:%225cbec643-71b0%22	http://ninja.allexample.com/ParamParsers.StringParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.StringParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:39	28902/28902	---M--	200	added ('OK')	text/html	etag:%225cbec643-70e6%22	http://ninja.allexample.com/ParamParsers.UUIDParamParser.html	D:/webdownload/ninja/ninja.allexample.com/ParamParsers.UUIDParamParser.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:40	13238/13238	---M--	200	added ('OK')	text/html	etag:%225cbec642-33b6%22	http://ninja.allexample.com/Params.html	D:/webdownload/ninja/ninja.allexample.com/Params.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:40	28745/28745	---M--	200	added ('OK')	text/html	etag:%225cbec642-7049%22	http://ninja.allexample.com/ParsingArgumentExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ParsingArgumentExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:41	28387/28387	---M--	200	added ('OK')	text/html	etag:%225cbec642-6ee3%22	http://ninja.allexample.com/ParsingArrayExtractor.html	D:/webdownload/ninja/ninja.allexample.com/ParsingArrayExtractor.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:42	13220/13220	---M--	200	added ('OK')	text/html	etag:%225cbec642-33a4%22	http://ninja.allexample.com/PathParam.html	D:/webdownload/ninja/ninja.allexample.com/PathParam.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:42	10354/10354	---M--	200	added ('OK')	text/html	etag:%225cbec641-2872%22	http://ninja.allexample.com/Renderable.html	D:/webdownload/ninja/ninja.allexample.com/Renderable.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:43	45591/45591	---M--	200	added ('OK')	text/html	etag:%225cbec641-b217%22	http://ninja.allexample.com/RenderingException.html	D:/webdownload/ninja/ninja.allexample.com/RenderingException.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:44	32542/32542	---M--	200	added ('OK')	text/html	etag:%225cbec641-7f1e%22	http://ninja.allexample.com/RequestNotFoundException.html	D:/webdownload/ninja/ninja.allexample.com/RequestNotFoundException.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:45	18062/18062	---M--	200	added ('OK')	text/html	etag:%225cbec641-468e%22	http://ninja.allexample.com/Required.html	D:/webdownload/ninja/ninja.allexample.com/Required.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:46	14605/14605	---M--	200	added ('OK')	text/html	etag:%225cbec641-390d%22	http://ninja.allexample.com/ResponseStreams.html	D:/webdownload/ninja/ninja.allexample.com/ResponseStreams.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:46	136941/136941	---M--	200	added ('OK')	text/html	etag:%225cbec641-216ed%22	http://ninja.allexample.com/Result.html	D:/webdownload/ninja/ninja.allexample.com/Result.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:48	19181/19181	---M--	200	added ('OK')	text/html	etag:%225cbec640-4aed%22	http://ninja.allexample.com/ResultHandler.html	D:/webdownload/ninja/ninja.allexample.com/ResultHandler.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:48	38350/38350	---M--	200	added ('OK')	text/html	etag:%225cbec640-95ce%22	http://ninja.allexample.com/Results.html	D:/webdownload/ninja/ninja.allexample.com/Results.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:50	30420/30420	---M--	200	added ('OK')	text/html	etag:%225cbec640-76d4%22	http://ninja.allexample.com/ReverseRouter.html	D:/webdownload/ninja/ninja.allexample.com/ReverseRouter.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:50	52684/52684	---M--	200	added ('OK')	text/html	etag:%225cbec640-cdcc%22	http://ninja.allexample.com/ReverseRouter.Builder.html	D:/webdownload/ninja/ninja.allexample.com/ReverseRouter.Builder.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:52	60221/60221	---M--	200	added ('OK')	text/html	etag:%225cbec640-eb3d%22	http://ninja.allexample.com/Route.html	D:/webdownload/ninja/ninja.allexample.com/Route.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:54	31177/31177	---M--	200	added ('OK')	text/html	etag:%225cbec640-79c9%22	http://ninja.allexample.com/RouteBuilder.html	D:/webdownload/ninja/ninja.allexample.com/RouteBuilder.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:54	57347/57347	---M--	200	added ('OK')	text/html	etag:%225cbec640-e003%22	http://ninja.allexample.com/RouteBuilderImpl.html	D:/webdownload/ninja/ninja.allexample.com/RouteBuilderImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:56	30590/30590	---M--	200	added ('OK')	text/html	etag:%225cbec640-777e%22	http://ninja.allexample.com/RouteParameter.html	D:/webdownload/ninja/ninja.allexample.com/RouteParameter.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:56	75683/75683	---M--	200	added ('OK')	text/html	etag:%225cbec63f-127a3%22	http://ninja.allexample.com/Router.html	D:/webdownload/ninja/ninja.allexample.com/Router.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:13:58	88249/88249	---M--	200	added ('OK')	text/html	etag:%225cbec63f-158b9%22	http://ninja.allexample.com/RouterImpl.html	D:/webdownload/ninja/ninja.allexample.com/RouterImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:00	31485/31485	---M--	200	added ('OK')	text/html	etag:%225cbec63f-7afd%22	http://ninja.allexample.com/RoutingException.html	D:/webdownload/ninja/ninja.allexample.com/RoutingException.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:00	22582/22582	---M--	200	added ('OK')	text/html	etag:%225cbec63f-5836%22	http://ninja.allexample.com/Schedule.html	D:/webdownload/ninja/ninja.allexample.com/Schedule.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:02	21287/21287	---M--	200	added ('OK')	text/html	etag:%225cbec63f-5327%22	http://ninja.allexample.com/Scheduler-1.html	D:/webdownload/ninja/ninja.allexample.com/Scheduler-1.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:03	16681/16681	---M--	200	added ('OK')	text/html	etag:%225cbec63f-4129%22	http://ninja.allexample.com/SchedulerSupport.html	D:/webdownload/ninja/ninja.allexample.com/SchedulerSupport.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:03	22484/22484	---M--	200	added ('OK')	text/html	etag:%225cbec63e-57d4%22	http://ninja.allexample.com/SecretGenerator.html	D:/webdownload/ninja/ninja.allexample.com/SecretGenerator.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:04	23289/23289	---M--	200	added ('OK')	text/html	etag:%225cbec63e-5af9%22	http://ninja.allexample.com/SecureFilter.html	D:/webdownload/ninja/ninja.allexample.com/SecureFilter.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:05	36814/36814	---M--	200	added ('OK')	text/html	etag:%225cbec63e-8fce%22	http://ninja.allexample.com/Session.html	D:/webdownload/ninja/ninja.allexample.com/Session.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:06	47899/47899	---M--	200	added ('OK')	text/html	etag:%225cbec63e-bb1b%22	http://ninja.allexample.com/SessionImpl.html	D:/webdownload/ninja/ninja.allexample.com/SessionImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:08	13448/13448	---M--	200	added ('OK')	text/html	etag:%225cbec63e-3488%22	http://ninja.allexample.com/SessionParam.html	D:/webdownload/ninja/ninja.allexample.com/SessionParam.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:08	25726/25726	---M--	200	added ('OK')	text/html	etag:%225cbec63d-647e%22	http://ninja.allexample.com/SourceSnippet.html	D:/webdownload/ninja/ninja.allexample.com/SourceSnippet.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:08	30524/30524	---M--	200	added ('OK')	text/html	etag:%225cbec63d-773c%22	http://ninja.allexample.com/SourceSnippetHelper.html	D:/webdownload/ninja/ninja.allexample.com/SourceSnippetHelper.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:10	85104/85104	---M--	200	added ('OK')	text/html	etag:%225cbec63d-14c70%22	http://ninja.allexample.com/Standalone.html	D:/webdownload/ninja/ninja.allexample.com/Standalone.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:12	34379/34379	---M--	200	added ('OK')	text/html	etag:%225cbec63d-864b%22	http://ninja.allexample.com/StandaloneHelper.html	D:/webdownload/ninja/ninja.allexample.com/StandaloneHelper.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:12	13259/13259	---M--	200	added ('OK')	text/html	etag:%225cbec63d-33cb%22	http://ninja.allexample.com/Start.html	D:/webdownload/ninja/ninja.allexample.com/Start.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:13	29117/29117	---M--	200	added ('OK')	text/html	etag:%225cbec63d-71bd%22	http://ninja.allexample.com/State.html	D:/webdownload/ninja/ninja.allexample.com/State.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:14	26591/26591	---M--	200	added ('OK')	text/html	etag:%225cbec63c-67df%22	http://ninja.allexample.com/SwissKnife.html	D:/webdownload/ninja/ninja.allexample.com/SwissKnife.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:14	14610/14610	---M--	200	added ('OK')	text/html	etag:%225cbec63c-3912%22	http://ninja.allexample.com/TemplateEngine.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngine.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:15	39183/39183	---M--	200	added ('OK')	text/html	etag:%225cbec63c-990f%22	http://ninja.allexample.com/TemplateEngineFreemarker.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarker.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:16	22069/22069	---M--	200	added ('OK')	text/html	etag:%225cbec63c-5635%22	http://ninja.allexample.com/TemplateEngineFreemarkerAssetsAtMethod.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerAssetsAtMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:17	22800/22800	---M--	200	added ('OK')	text/html	etag:%225cbec63c-5910%22	http://ninja.allexample.com/TemplateEngineFreemarkerAuthenticityFormDirective.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerAuthenticityFormDirective.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:18	22908/22908	---M--	200	added ('OK')	text/html	etag:%225cbec63b-597c%22	http://ninja.allexample.com/TemplateEngineFreemarkerAuthenticityTokenDirective.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerAuthenticityTokenDirective.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:18	36468/36468	---M--	200	added ('OK')	text/html	etag:%225cbec63b-8e74%22	http://ninja.allexample.com/TemplateEngineFreemarkerEscapedLoader.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerEscapedLoader.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:19	22283/22283	---M--	200	added ('OK')	text/html	etag:%225cbec63b-570b%22	http://ninja.allexample.com/TemplateEngineFreemarkerExceptionHandler.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerExceptionHandler.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:19	25887/25887	---M--	200	added ('OK')	text/html	etag:%225cbec63b-651f%22	http://ninja.allexample.com/TemplateEngineFreemarkerI18nMethod.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerI18nMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:20	23341/23341	---M--	200	added ('OK')	text/html	etag:%225cbec63b-5b2d%22	http://ninja.allexample.com/TemplateEngineFreemarkerPrettyTimeMethod.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerPrettyTimeMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:21	20532/20532	---M--	200	added ('OK')	text/html	etag:%225cbec63b-5034%22	http://ninja.allexample.com/TemplateEngineFreemarkerReverseRouteHelper.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerReverseRouteHelper.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:21	22269/22269	---M--	200	added ('OK')	text/html	etag:%225cbec63b-56fd%22	http://ninja.allexample.com/TemplateEngineFreemarkerReverseRouteMethod.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerReverseRouteMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:22	22103/22103	---M--	200	added ('OK')	text/html	etag:%225cbec63b-5657%22	http://ninja.allexample.com/TemplateEngineFreemarkerWebJarsAtMethod.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineFreemarkerWebJarsAtMethod.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:22	21039/21039	---M--	200	added ('OK')	text/html	etag:%225cbec63a-522f%22	http://ninja.allexample.com/TemplateEngineHelper.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineHelper.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:23	25666/25666	---M--	200	added ('OK')	text/html	etag:%225cbec63a-6442%22	http://ninja.allexample.com/TemplateEngineJson.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineJson.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:24	29446/29446	---M--	200	added ('OK')	text/html	etag:%225cbec63a-7306%22	http://ninja.allexample.com/TemplateEngineJsonP.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineJsonP.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:24	14560/14560	---M--	200	added ('OK')	text/html	etag:%225cbec63a-38e0%22	http://ninja.allexample.com/TemplateEngineManager.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineManager.html	(from http://ninja.allexample.com/allclasses-frame.html)
23:14:25	25682/25682	---M--	200	added ('OK')	text/html	etag:%225cbec63a-6452%22	http://ninja.allexample.com/TemplateEngineManagerImpl.html	D:/webdownload/ninja/ninja.allexample.com/TemplateEngineManagerImpl.html	(from http://ninja.allexample.com/allclasses-frame.html)
